OBJECTID,WUDS_ID,NAME,CNTY_CODE,CNTY_NAME,OWNERSHIP,GW_SOURCE,SW_SOURCE,INTCONNECT,LAST_DATE,PWS_ID,SHAPEAREA,SHAPELEN
16773,19899,SMITHFIELD COURT,45,Monroe,Mobile Home Park,Y,N,N,2015/03/26 00:00:00+00,2450004,82902.88575721,1230.36887972394
16774,18751,MOON TWP MUNI AUTH,02,Allegheny,Authority,N,Y,Y,2024/02/14 00:00:00+00,5020011,111585818.422494,63027.0401452506
16775,18790,NEW SEWICKLEY TWP MUNI AUTH,04,Beaver,Authority,N,N,Y,2014/05/08 00:00:00+00,5040085,8760280.91076151,17251.2938394189
16776,18910,MARS BORO WATERWORKS,10,Butler,Municipal,Y,N,Y,2006/02/28 00:00:00+00,5100049,2544528.95274973,8565.49048817373
16777,18791,OHIOVILLE BORO MUNI AUTH,04,Beaver,Authority,N,N,Y,2003/01/01 00:00:00+00,5040044,16483336.7375871,76151.4290293592
16778,19398,BRODHEAD CREEK REG AUTH,45,Monroe,Authority,Y,Y,Y,2009/02/27 00:00:00+00,2450034,52937962.5162492,141763.309396793
16779,49376,ROUND TOP MHP,01,Adams,Mobile Home Park,Y,N,N,2015/03/26 00:00:00+00,7010046,463436.22021667,2712.21942262084
16780,20241,LUDLOW WATER ASSN,42,McKean,Association,Y,N,N,2003/01/01 00:00:00+00,6420011,480859.39981195,4131.33890860825
16781,19754,BARKEYVILLE MUNI AUTH,61,Venango,Authority,Y,N,N,2003/01/01 00:00:00+00,6610036,2086838.76415823,15818.5077464667
16782,18786,GLASGOW MUNI WATERWORKS,04,Beaver,Municipal,Y,N,N,2003/01/01 00:00:00+00,5040059,271078.526212985,2370.65519989736
16783,18865,LE RAYSVILLE WATER CO,08,Bradford,Municipal,Y,N,N,2017/01/06 00:00:00+00,2080007,4848092.83573214,8786.73624936373
16784,19393,MCVEYTOWN BORO AUTH,44,Mifflin,Authority,Y,N,N,2019/01/23 00:00:00+00,4440011,435042.43464889,5847.55500961298
16785,18983,HAINES WOODWARD MUNI AUTH,14,Centre,Association,Y,N,N,2003/01/01 00:00:00+00,4140094,4477435.37600823,10876.0212772312
16786,52642,EAGLE CREEK,14,Centre,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,4140129,155976.23624217,1701.26021753015
16787,19663,VEOLIA WATER PA NEWBERRY,67,York,Private Investor Owned,Y,N,N,2015/03/19 00:00:00+00,7670061,21743127.2994939,36819.2516555373
16788,18738,RESERVE TWP WATER DEPT,02,Allegheny,Municipal,N,N,Y,2003/01/01 00:00:00+00,5020047,9198761.72032661,20796.8266817875
16789,18996,PORT MATILDA WATERWORKS,14,Centre,Municipal,Y,N,N,2023/08/02 00:00:00+00,4140088,2681839.52528895,7380.509079999
16790,19003,OAK RIDGE AUTH,07,Centre,Authority,Y,N,N,2003/01/01 00:00:00+00,4140119,50336625.4790429,52448.8312644432
16791,18338,ZERBE SISTERS NURSING HOME,36,Lancaster,Institutional Health,Y,N,N,2024/03/07 00:00:00+00,7360094,331020.3387722,2636.74060034543
16792,18773,RURAL VALLEY BORO WATER CO,03,Armstrong,Municipal,Y,N,Y,2003/01/01 00:00:00+00,5030012,9718884.89972058,13207.1535148433
16793,18598,BUCKINGHAM ESTATES,64,Wayne,Mobile Home Park,Y,N,N,2024/02/23 00:00:00+00,2640063,83929.78084957,1162.35704776874
16794,20427,CRESCENT LAKE NORTH COMM ASSN,52,Pike,Association,Y,N,N,2018/02/23 00:00:00+00,2520086,648171.613520235,4044.13445672855
16795,19472,LIVERPOOL MUNI AUTH,50,Perry,Authority,Y,N,N,2003/01/01 00:00:00+00,7500014,1691159.76599468,8842.31881309192
16796,18755,RICHLAND TWP MUNI AUTH,02,Allegheny,Authority,N,N,Y,2003/01/01 00:00:00+00,5020018,67252197.8615895,35826.6826675423
16797,18247,ST PAULS HOMES,43,Mercer,Institutional Health,Y,N,N,2003/01/01 00:00:00+00,6430024,2864839.93256385,6809.50048551008
16798,19704,DOYLESTOWN TWP MUNI AUTH (DTMA),09,Bucks,Authority,Y,N,Y,2003/01/01 00:00:00+00,1090128,69474875.7581921,78573.7896373168
16799,18886,NWWA OLDE COLONIAL GREEN,09,Bucks,Association,Y,N,Y,2022/01/11 00:00:00+00,1090097,253422.14653236,2114.76368690425
16800,18185,CAN DO INC HUMBOLDT,40,Luzerne,Private Investor Owned,Y,N,Y,2003/01/01 00:00:00+00,2400806,2277474.44269936,5964.60424489308
16801,20035,EVERGREEN VILLAGE MHP,48,Northampton,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,3480076,406867.188877655,2858.36776276342
16802,63273,BENNER TWP WATER AUTH, ,Centre,Authority,Y,N,N,2024/03/14 00:00:00+00,4140133,544950.73327797,3342.13610379467
16803,67857,WOODED RIDGE DEVELOPMENT, ,Montgomery,Association,Y,N,N,2024/03/13 00:00:00+00,1460025,95125.15761147,1380.44402684756
16804,52688,HONEY BROOK BORO WATER, ,Chester,Authority,Y,N,N,2024/03/19 00:00:00+00,1150127,8783406.98817086,26596.0826770672
16805,19919,GREEN MOUNTAIN ESTS,45,Monroe,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,2450087,94063.1099252,1214.21112313085
16806,18435,CLIFF VIEW MHP,67,York,Mobile Home Park,Y,N,N,2015/03/23 00:00:00+00,7670024,495105.77799856,2942.71725716748
16807,18236,PINE VALLEY ESTATES,10,Butler,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,5100040,116594.706633905,1555.74692192603
16808,19137,LAKE SHORE WATER ASSN,25,Erie,Association,N,N,Y,2003/01/01 00:00:00+00,6250039,2461619.27784593,8877.66937358207
16809,18216,FAIRVIEW TWP WATER AUTH,25,Erie,Authority,N,N,Y,2003/01/01 00:00:00+00,6250087,12065131.5382842,66439.902469111
16810,19767,AQUA PA BEECH MTN,40,Luzerne,Private Investor Owned,Y,N,Y,2015/02/09 00:00:00+00,2400114,20400550.5787644,27149.2536841286
16811,19943,HARFORD MUNI AUTH WATER SYS,58,Susquehanna,Association,Y,N,N,2015/01/26 00:00:00+00,2580027,432638.25001471,3040.11312118538
16812,18287,SUNSET MHP,35,Lackawanna,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,2350019,91499.092161005,1211.00758594544
16813,19031,FOXBURG AREA W AND S,16,Clarion,Authority,Y,N,N,2003/01/01 00:00:00+00,6160004,2047231.0813397,6495.97785435224
16814,18938,LILLY BORO WATER AUTH,11,Cambria,Municipal,Y,N,Y,2003/01/01 00:00:00+00,4110046,3113573.42921317,18812.0132365991
16815,19678,BADEN BORO WATER DEPT,04,Beaver,Municipal,N,N,Y,2006/03/17 00:00:00+00,5040080,9931229.55418563,14480.2955871185
16816,18826,AQUA PA FLYING HILLS,06,Berks,Private Investor Owned,Y,N,N,2016/08/02 00:00:00+00,3060018,22387637.8058247,20012.3401628444
16817,18220,AQUA PA FRANKLIN,15,Chester,Private Investor Owned,Y,N,N,2016/08/02 00:00:00+00,1150126,2152101.25781657,6612.30902956891
16818,58039,AQUA PA STONECROFT VLG,06,Berks,Private Investor Owned,Y,N,N,2016/08/02 00:00:00+00,3060134,648430.0960232,3147.75723168711
16819,19024,AQUA PA FRIENDSHIP,15,Chester,Private Investor Owned,Y,N,Y,2016/08/02 00:00:00+00,1150137,91763808.5237929,58262.466914011
16820,19746,DONEGAL TWP WATER DEPT,63,Washington,Authority,N,N,Y,2003/01/01 00:00:00+00,5630068,1378733.21461335,8105.71689107111
16821,18516,SCENIC VIEW APTS,09,Bucks,Apartments,Y,N,N,2016/01/13 00:00:00+00,1090135,135918.16667252,1409.75893333411
16822,19512,PINE GROVE BORO MUNI WATERWORKS,54,Schuylkill,Municipal,Y,N,N,2003/01/01 00:00:00+00,3540037,4722298.93380049,16578.7704740625
16823,18811,READING AREA WATER AUTH,06,Berks,Authority,N,Y,Y,2003/01/01 00:00:00+00,3060059,52620303.4755567,44570.8608822924
16824,19237,PA AMER WATER CO SCRANTON DIST,35,Lackawanna,Private Investor Owned,Y,Y,Y,2024/03/05 00:00:00+00,2359008,350885889.927068,390077.45108472
16825,19422,PA AMER WATER CO ROYERSFORD DIST,46,Montgomery,Private Investor Owned,Y,Y,Y,2024/03/05 00:00:00+00,1150166,141497915.577667,284615.763797301
16826,19557,SEVEN SPRINGS MUNI AUTH,56,Somerset,Authority,Y,N,N,2024/03/26 00:00:00+00,4560024,17268585.2995344,21986.9175643713
16827,18929,CRESSON TWP MUNI AUTH,11,Cambria,Authority,Y,N,Y,2003/01/01 00:00:00+00,4110038,11410162.3770604,26708.6224339442
16828,18289,PLEASANT VIEW MHP,40,Luzerne,Mobile Home Park,Y,N,N,2003/01/01 00:00:00+00,2400043,145937.853278525,1638.42882770068
16829,19327,HAZLETON CITY AUTH,40,Luzerne,Authority,Y,Y,N,2003/01/01 00:00:00+00,2408001,70925554.5872891,171169.478004393
16830,19714,HAZLETON CITY AUTH DERRINGER,40,Luzerne,Authority,Y,N,N,2003/01/01 00:00:00+00,2408012,1407600.97611689,10708.983698407
16831,19713,HAZLETON CITY AUTH TOMHICKEN,40,Luzerne,Authority,Y,N,N,2003/01/01 00:00:00+00,2408011,819707.99196855,4363.76234416496
16832,19710,HAZLETON CITY AUTH DELANO AND PARK PLACE,54,Schuylkill,Authority,Y,Y,N,2003/01/01 00:00:00+00,2408007,4597513.16589173,19577.6768974235
16833,19067,APPALACHIAN UTILITIES INC,18,Clinton,Private Investor Owned,Y,Y,N,2003/01/01 00:00:00+00,4180067,43412005.8619183,33372.8837525439
16834,19785,DURHAM QUARTERS APT,09,Bucks,Apartments,Y,N,N,2017/03/24 00:00:00+00,1090044,17143.918837955,543.246676723079
16835,18877,WARMINSTER TWP MUNI AUTH,09,Bucks,Authority,Y,N,Y,2016/03/23 00:00:00+00,1090069,46706943.8869853,30183.1476564838
16836,20509,MARION TWP,04,Beaver,Municipal,N,N,Y,2015/04/16 00:00:00+00,5040087,3686592.77217352,34846.4415660329
16837,18746,EDGEWORTH BORO MUNI AUTH,02,Allegheny,Authority,N,N,Y,2016/01/11 00:00:00+00,5020015,34282052.2725023,41051.9048738605
16838,19322,UPPER SAUCON TWP,39,Lehigh,Authority,Y,N,Y,2003/01/01 00:00:00+00,3390077,23308048.9480795,58287.8290524175
16839,18956,JIM THORPE BORO WATER WEST,13,Carbon,Municipal,N,Y,N,2015/03/11 00:00:00+00,3130044,2002850.17063087,9860.10749899448
16840,50220,JIM THORPE BORO WATER EAST,13,Carbon,Municipal,Y,N,N,2015/03/11 00:00:00+00,3130043,3061779.56494539,8702.04554212607
16841,65909,LEHIGH CNTY AUTH ARCADIA WEST DIV,39,Lehigh,Authority,Y,N,N,2021/04/30 00:00:00+00,3391001,3978378.31992483,9358.94046828747
16842,19413,AQUA PA MAIN DIVISION,46,Montgomery,Private Investor Owned,Y,Y,Y,2016/08/02 00:00:00+00,1460073,1621048743.89233,432066.154625618
16843,19108,CAPITAL REGION WATER,22,Dauphin,Authority,N,Y,N,2022/03/25 00:00:00+00,7220049,68240255.9367767,62565.763899673
16844,18776,ALIQUIPPA MUNI WATER AUTH,04,Beaver,Authority,N,Y,Y,2016/04/08 00:00:00+00,5040006,42458659.3627025,111104.479768502
16845,19443,EASTON AREA WATER SYS,48,Northampton,Authority,N,Y,Y,2003/01/01 00:00:00+00,3480050,233301510.207474,108014.991301684
16846,19920,GLUCO LODGE,45,Monroe,Institutional Health,Y,N,N,2003/01/01 00:00:00+00,2450088,4049.52409347,311.054266397957
16847,18982,HAINES AARONSBURG MUNI AUTH,14,Centre,Authority,Y,N,N,2019/01/15 00:00:00+00,4140108,4053236.38973354,8570.77997392182
16848,53168,AQUA PA MT COBB,35,Lackawanna,Private Investor Owned,Y,N,N,2016/03/11 00:00:00+00,2350070,2306582.59072126,9855.82392872108
16849,19402,SUN VALLEY WATER CO INC,45,Monroe,Private Investor Owned,Y,N,N,2003/01/01 00:00:00+00,2450054,181441.46239119,2265.16940553151
16850,19487,COUDERSPORT BORO AUTH,53,Potter,Authority,Y,N,Y,2006/02/24 00:00:00+00,6530009,7339637.67718187,23627.3556778169
16851,19987,LENAPE HILLS MHP,06,Berks,Mobile Home Park,Y,N,N,2006/02/23 00:00:00+00,3060016,27792.967326345,689.374959800754
16852,19406,DELAWARE WATER GAP BORO,45,Monroe,Authority,Y,N,N,2003/01/01 00:00:00+00,2450022,3179777.46439647,6931.94681619156
16853,19505,DEER LAKE CITIZENS ASSN,54,Schuylkill,Association,Y,N,N,2016/01/11 00:00:00+00,3540036,588812.36723787,4667.75350329081
16854,20456,WATER FLOW PIKE INC KILLIAM TRACT,51,Pike,Private Investor Owned,Y,N,N,2017/03/07 00:00:00+00,2520073,454801.324144545,3546.31496148341
16855,53164,OAKS SENIOR COMM,45,Monroe,Institutional Health,Y,N,N,2006/02/17 00:00:00+00,2450142,365713.30076063,2583.11700167372
16856,18156,NEELYTON WATER CO-OP,31,Huntingdon,Association,Y,N,N,2006/01/26 00:00:00+00,4310017,87505.822815985,1738.57678479922
16857,20462,WOODLAND HILLS,64,Wayne,Association,Y,N,N,2017/03/07 00:00:00+00,2640051,948726.791790645,4070.65954597492
16858,18977,ORVISTON WATER ASSN,14,Centre,Association,Y,N,N,2006/02/07 00:00:00+00,4140104,714373.882618115,3510.1377760211
16859,18351,ECHO VALLEY ESTATES,40,Luzerne,Mobile Home Park,Y,N,N,2006/02/10 00:00:00+00,2400003,322797.528626525,2787.7713938539
16860,18379,GREEN ACRES MHP,39,Lehigh,Mobile Home Park,N,N,Y,2006/02/10 00:00:00+00,3390090,1164456.6999918,4833.09701505778
16861,18908,HARMONY BORO WATER AUTH,10,Butler,Authority,N,Y,Y,2020/02/22 00:00:00+00,5100042,5009313.2262776,17069.2153729795
16862,19132,JONES TWP MUNI AUTH,24,Elk,Private Investor Owned,Y,N,N,2006/02/13 00:00:00+00,6240020,1089653.67717514,7116.83969056181
16863,19730,IMPERIAL POINT WATER SVCS,25,Erie,Private Investor Owned,Y,N,N,2006/02/13 00:00:00+00,6250046,1849490.44695015,5721.87479131069
16864,19365,HUGHESVILLE BORO WATER CO,41,Lycoming,Authority,Y,N,N,2018/03/23 00:00:00+00,4410178,8157801.26725586,21378.380578475
16865,19387,JAMESTOWN BORO WATER AUTH,43,Mercer,Authority,Y,N,N,2006/02/14 00:00:00+00,6430043,1395718.32519839,5548.63075974704
16866,19072,BENTON MUNI WATER AUTH,19,Columbia,Authority,Y,N,N,2006/02/15 00:00:00+00,4190014,3410016.29023557,9319.14852525454
16867,19867,AQUA PA JEFFERSON HEIGHTS,35,Lackawanna,Private Investor Owned,Y,N,Y,2006/02/15 00:00:00+00,2350057,2096183.57148915,6546.65892653186
16868,20210,EDWARDS MHP,25,Erie,Mobile Home Park,Y,N,N,2006/02/16 00:00:00+00,6250014,72772.769447665,1063.97370947014
16869,19286,BESSEMER BORO WATER DEPT,37,Lawrence,Municipal,Y,N,N,2022/03/16 00:00:00+00,6370003,3524153.93946779,14662.1924537444
16870,19035,CORNER WATER SUPPLY & SERVICE,16,Clarion,Private Investor Owned,Y,N,N,2006/02/17 00:00:00+00,6160027,4543500.29996494,19376.3152979919
16871,20161,FRANKLIN MOBILE HOME VILLAGE,10,Butler,Mobile Home Park,Y,N,N,2006/02/17 00:00:00+00,5100104,187024.550660595,1920.71404735595
16872,18631,SHORT MOUNTAIN VILLAGE MHP,22,Dauphin,Mobile Home Park,Y,N,N,2006/02/22 00:00:00+00,7220048,97522.758919515,1468.57079273911
16873,19105,SOUTHERN CUMBERLAND WATER ASSN,21,Cumberland,Association,Y,N,Y,2006/03/21 00:00:00+00,7210053,1694799.58557038,15537.7462886234
16874,19944,LAKE WALTER WATER CO,58,Susquehanna,Association,Y,N,N,2015/01/26 00:00:00+00,2580032,894719.685004605,6918.05713998884
16875,20293,ALEX ACRES MHP,22,Dauphin,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,7220007,130540.751132545,1636.95762797618
16876,50803,MILFORD TWP MUNI AUTH,56,Somerset,Municipal,N,N,Y,2006/02/24 00:00:00+00,4560014,175788.91646303,1789.79466469337
16877,18358,INDEPENDENCE PARK,04,Beaver,Mobile Home Park,Y,N,Y,2006/02/24 00:00:00+00,5040019,115637.271431075,1496.91939983716
16878,19841,KERRYVIEW MHP,05,Bradford,Mobile Home Park,Y,N,N,2018/01/10 00:00:00+00,2080004,47989.459898855,876.334975245516
16879,19799,MALVERN COURTS MHP,15,Chester,Mobile Home Park,Y,N,N,2006/02/24 00:00:00+00,1150011,82971.60174526,1464.30586279468
16880,20504,O YES APTS,38,Lebanon,Apartments,Y,N,N,2006/02/24 00:00:00+00,7380051,40881.47882068,827.705694958527
16881,19208,ICMSA CHERRY TREE SYSTEM,32,Indiana,Authority,Y,Y,N,2006/02/24 00:00:00+00,5320007,4860894.66324159,17653.4852348944
16882,19049,COVINGTON KARTHAUS GIRARD,17,Clearfield,Municipal,Y,N,N,2020/04/06 00:00:00+00,6170045,44688694.5807872,125975.154897109
16883,18719,YORK SPRINGS MUNI AUTH,01,Adams,Authority,Y,N,N,2024/02/26 00:00:00+00,7010030,1774766.522456,8879.9441449191
16884,19834,BRINTON MANOR,23,Delaware,Private Investor Owned,Y,N,N,2024/03/13 00:00:00+00,1230006,18305.35554758,542.694479645666
16885,19118,VEOLIA WATER PA HARRISBURG,22,Dauphin,Private Investor Owned,N,Y,Y,2015/03/19 00:00:00+00,7220015,186696584.521451,298077.100667825
16886,19071,VEOLIA WATER PA BLOOMSBURG,19,Columbia,Private Investor Owned,N,Y,Y,2015/03/12 00:00:00+00,4190008,38851891.5625765,93157.2627597282
16887,19123,CHESTER WATER AUTH,23,Delaware,Authority,N,Y,Y,2014/03/12 00:00:00+00,1230004,256071982.180979,824813.528582132
16888,66583,AQUA PA WEST CHESTER,46,Chester,Private Investor Owned,Y,Y,Y,2016/08/02 00:00:00+00,1150098,143626233.041232,100383.828274543
16889,52788,SANDY TWP,17,Clearfield,Authority,N,N,Y,2015/02/03 00:00:00+00,6170053,15722174.2825964,58927.8599473785
16890,70875,ERIE CITY WATER AUTH MCKEAN SYS, ,Erie,Authority,N,N,Y,2024/03/22 00:00:00+00,6250096,7464619.39770902,40807.1303602926
16891,18827,PA AMER WATER CO GLEN ALSACE DIST,06,Berks,Private Investor Owned,Y,N,Y,2024/03/05 00:00:00+00,3060088,62905981.2045853,134191.645334718
16892,19274,NORTHWESTERN LANCASTER CNTY AUTH,36,Lancaster,Authority,Y,N,Y,2024/02/26 00:00:00+00,7360164,4055180.62215898,20201.1971016588
16893,18845,WERNERSVILLE MUNI AUTH,06,Berks,Authority,Y,N,Y,2014/03/20 00:00:00+00,3060076,19940906.524717,45725.8422940544
16894,19637,HIGHRIDGE WATER AUTH,65,Westmoreland,Authority,N,Y,Y,2023/02/24 00:00:00+00,5650069,1050774557.4601,277772.506232449
16895,58877,CREEK MOBILE HOME COMM,21,Cumberland,Mobile Home Park,Y,N,N,2016/01/11 00:00:00+00,7210001,243183.703820185,6784.28030007911
16896,18473,PARADISE POINT,64,Wayne,Association,Y,N,N,2017/03/07 00:00:00+00,2640052,375094.525559575,2359.46685519461
16897,18848,ALTOONA CITY AUTH,07,Blair,Authority,Y,Y,N,2023/05/31 00:00:00+00,4070023,153427016.39479,316577.497075977
16898,52626,AQUA PA SAND SPRINGS,40,Luzerne,Private Investor Owned,Y,N,Y,2015/03/18 00:00:00+00,2400140,5953240.220444,12484.2221523249
16899,66789,AQUA PA UWCHLAN,46,Chester,Private Investor Owned,Y,N,Y,2016/08/02 00:00:00+00,1150035,143291623.651191,69133.8140053049
16900,66827,AQUA PA HONEYBROOK,15,Chester,Private Investor Owned,Y,N,Y,2016/08/02 00:00:00+00,1150195,14899235.269989,24023.225598047
16901,19684,ERIE CITY WATER AUTH,25,Erie,Municipal,N,Y,N,2024/03/22 00:00:00+00,6250028,295570445.961251,212463.797338296
16902,19817,INDIAN RUN VILLAGE MHP,15,Chester,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,1150051,325407.5383678,2344.02800459768
16903,61663,LIBERTY TOWNSHIP,43,Mercer,Municipal,N,N,Y,2023/02/08 00:00:00+00,6430079,371831.235784875,2980.09813499755
16904,19973,ORCHARD GROVE,64,Wayne,Mobile Home Park,Y,N,N,2018/02/23 00:00:00+00,2640299,163379.139062665,1704.78271432754
16905,19503,BLYTHE TWP MUNI AUTH,54,Schuylkill,Authority,Y,Y,Y,2018/09/14 00:00:00+00,3540017,39555975.1456242,191172.091446226
16906,19593,VENANGO WATER CO,61,Venango,Private Investor Owned,Y,Y,N,2014/05/05 00:00:00+00,6610014,4160650.40300243,11382.0870804454
16907,67065,AQUA PA EAST POINTE,06,Berks,Private Investor Owned,Y,N,N,2016/08/02 00:00:00+00,3061153,488865.62745333,3015.22144452237
16908,52582,COBBS LAKE PRESERVE,64,Wayne,Association,Y,N,N,2018/02/23 00:00:00+00,2640066,2060965.20453663,8100.78964587413
16909,20539,WESTWOOD PARK WATER CO ASSOC, ,Blair,Association,Y,N,N,2024/03/24 00:00:00+00,4070059,201129.392089625,1599.70740772033
16910,19403,PA AMER WATER CO POCONO DIST,45,Monroe,Private Investor Owned,Y,N,N,2024/03/05 00:00:00+00,2450063,56546352.970505,106078.331378977
16911,19027,PA AMER WATER CO CLARION DIST,16,Clarion,Private Investor Owned,N,Y,N,2024/03/05 00:00:00+00,6160001,99095087.382543,314694.043189131
16912,19326,PA AMER WATER CO SPRINGBROOK DIST,40,Luzerne,Private Investor Owned,Y,Y,Y,2024/03/05 00:00:00+00,2409010,440970037.608817,633622.235490077
16913,18628,PA AMER WATER CO HOME SYS PHOENIXVILLE DIST,15,Chester,Private Investor Owned,N,N,Y,2024/03/05 00:00:00+00,1150206,6045649.00589824,17491.0089221963
16914,69633,MAWC MCKEESPORT SYS,65,Allegheny,Authority,N,Y,Y,2019/04/11 00:00:00+00,5020025,86155791.3620025,54746.2721564261
16915,69615,WEC INTERNATIONAL,46,Montgomery,Private Investor Owned,Y,N,N,2019/03/29 00:00:00+00,1460012,241180.939043595,2059.6590966002
16916,19357,WILLIAMSPORT MUNI WATER AUTH,41,Lycoming,Authority,Y,Y,N,2021/03/01 00:00:00+00,4410173,77694705.2115141,166305.303312584
16917,20104,PEPPER HILLS MHP,47,Montour,Mobile Home Park,Y,N,N,,4470015,204617.043655895,1921.10928916721
16918,53354,SOMERSET CNTY GENERAL AUTH,56,Somerset,Authority,N,N,Y,2018/02/23 00:00:00+00,4560009,3527867.08180324,83132.1645859556
16919,58959,WHITE SAND SPRINGS,52,Pike,Private Investor Owned,Y,N,N,2024/02/20 00:00:00+00,2520207,1296777.08018172,4663.80595011544
16920,18391,CANAL CAMP SITE MHP,64,Wayne,Mobile Home Park,Y,N,N,2022/03/15 00:00:00+00,2640012,213843.196750995,1774.08259183379
16921,63721,MOSCOW DEV ASSN INC,35,Lackawanna,Association,Y,N,N,2024/02/20 00:00:00+00,2350002,98513.02660623,1460.20714909212
16922,18939,ST FRANCIS UNIV,11,Cambria,Institutional Education,Y,N,N,2016/01/21 00:00:00+00,4110800,3458611.85645701,10231.2538326348
16923,20460,ASPEN RIDGE POA,64,Wayne,Association,Y,N,N,2003/01/01 00:00:00+00,2640703,134672.62438916,1710.2716491374
16924,18881,PERKASIE BORO AUTH,09,Bucks,Authority,Y,N,Y,2014/05/05 00:00:00+00,1090046,23177669.7756109,48526.1561162517
16925,19041,FRYBURG WATER CO,16,Clarion,Private Investor Owned,Y,N,N,2014/05/05 00:00:00+00,6160030,5095073.52013012,22587.6278959912
16926,19159,WEST HICKORY WATER CO,27,Forest,Private Investor Owned,Y,N,N,2014/05/05 00:00:00+00,6270002,3665440.4758687,8009.59862402659
16927,19585,COOPERSTOWN WATER CO,61,Venango,Private Investor Owned,Y,N,N,2014/05/05 00:00:00+00,6610017,1696078.28336532,5343.7293547208
16928,19586,PLUMER WATER CO,61,Venango,Private Investor Owned,N,N,Y,2014/05/05 00:00:00+00,6610011,2199456.71537277,7381.6918365201
16929,20036,COUNTRY HILL APT,54,Schuylkill,Apartments,Y,N,N,2022/01/30 00:00:00+00,3540002,28438.24854794,676.254072974004
16930,19592,SUGARCREEK WATER CO,61,Venango,Private Investor Owned,Y,N,N,2014/05/05 00:00:00+00,6610029,849437.6624227,4427.32878080187
16931,19283,WEST EARL WATER AUTH,36,Lancaster,Authority,Y,N,Y,2024/01/24 00:00:00+00,7360143,7195646.56018751,41184.5295530823
16932,19355,AQUA PA WARDEN PLACE DIV,40,Luzerne,Private Investor Owned,Y,N,N,2015/03/19 00:00:00+00,2400102,511130.19783467,3214.39069170413
16933,19012,OXFORD BORO WATER DEPT,15,Chester,Municipal,Y,N,Y,2019/03/05 00:00:00+00,1150066,8261951.05667655,17172.1461962716
16934,19629,NEW KENSINGTON CITY MUNI AUTH,65,Westmoreland,Authority,N,Y,N,2019/03/19 00:00:00+00,5650070,165689448.297026,91245.3550134413
16935,65093,AQUA PA YALICK FARMS,40,Luzerne,Private Investor Owned,Y,N,N,2015/02/12 00:00:00+00,2400149,332992.773404275,2307.37387335951
16936,19275,QUARRYVILLE BORO,36,Lancaster,Municipal,Y,N,Y,2020/03/25 00:00:00+00,7360112,4921959.37986382,22133.6236654857
16937,20300,GRANTVILLE MHP,22,Dauphin,Mobile Home Park,Y,N,N,2016/02/13 00:00:00+00,7220057,869557.493617425,3688.64900460953
16938,18992,MILESBURG BORO WATER AUTH,14,Centre,Authority,N,N,Y,2021/03/31 00:00:00+00,4140083,4822669.89151586,35941.3045180809
