_id,parcel_id,address,zip_code,owner,property_type,create_date,latest_inspection_result,latest_inspection_score,record_number,inspection_status,latitude,longitude,neighborhood,council_district,ward
79998,0014K00020000000,No primary address specified,15210,HOUSE ZING LLC,Condemned/Dead End Property,2025-06-04,Pass,0,0014K00020000000,Active,40.4185442544,-79.9934316027,Allentown,3,18
79999,0014K00217000000,No primary address specified,15210,HOOVER DIANE J & DEAN L HOOVER,Condemned/Dead End Property,2022-11-28,Pass,0,0014K00217000000,Active,40.4170713419,-79.9925943701,Knoxville,3,30
80000,0015R00263000000,No primary address specified,15210,PATTON JOSEPH S & DOROTHY L,Condemned/Dead End Property,2023-11-15,Pass,0,0015R00263000000,Active,40.4160698713,-80.0046008334,Beltzhoover,3,18
80001,0033B00340000000,"343 MOORE AVE, Pittsburgh, 15210",15210,TULAPUP LLC,Condemned/Dead End Property,2020-09-04,Pass,0,0033B00340000000,Active,40.4123382766,-79.9947416105,Knoxville,3,30
80002,0026E00164000000,"385 LINOLEUM Way, Pittsburgh, PA 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-05-26,Fail,3,0026E00164000000,Active,40.4586835248,-79.9640560944,Polish Hill,7,6
80003,0175E00005000000,"211 N LEXINGTON ST, Pittsburgh, 15208",15208,SEGIEL HOLDINGS LLC,Condemned/Dead End Property,2020-07-06,Fail,1,0175E00005000000,Active,40.4500195134,-79.8991725363,Point Breeze North,9,14
80004,0174G00172000000,"7406 HERMITAGE ST, Pittsburgh, 15208",15208,HOLMES MAXINE L,Condemned/Dead End Property,2022-07-06,Fail,2,0174G00172000000,Active,40.4589225958,-79.8905046606,Homewood North,9,13
80005,0174G00172000000,"7406 HERMITAGE ST, Pittsburgh, 15208",15208,HOLMES MAXINE L,Condemned/Dead End Property,2025-01-22,Pass,0,0174G00172000000,Active,40.4589225958,-79.8905046606,Homewood North,9,13
80006,0014E00035000000,No primary address specified,15210,MORTON LEONA M,Condemned/Dead End Property,2025-08-01,Pass,0,0014E00035000000,Active,40.4193307927,-79.9991304069,Beltzhoover,3,18
80007,0078L00217000000,"2833 MOUNT TROY RD, Pittsburgh, 15212",15212,GRABOWSKI STANLEY & RUTH V,Condemned/Dead End Property,2021-02-22,Fail,3,0078L00217000000,Active,40.4761741793,-79.9882232862,Spring Garden,1,26
80008,0078L00217000000,"2833 MOUNT TROY RD, Pittsburgh, 15212",15212,GRABOWSKI STANLEY & RUTH V,Condemned/Dead End Property,2023-07-14,,,0078L00217000000,Active,40.4761741793,-79.9882232862,Spring Garden,1,26
80009,0120P00353000000,"1030 PREMIER ST, Pittsburgh, 15201",15201,"",Condemned/Dead End Property,2025-12-04,Pass,0,0120P00353000000,Active,40.4835877413,-79.9413843043,Stanton Heights,7,10
80010,0001H00046000000,"1ST AVE, Pittsburgh, PA 15222",15222,TROY DEVELOPMENT ASSOCIATES,Condemned/Dead End Property,2023-11-29,Fail,1,0001H00046000000,Active,40.4385833088,-80.00360478,Central Business District,6,1
80011,0173J00186000000,"1258 LINCOLN AVE, Pittsburgh, 15206",15206,PORTER WARDELL & JUANITA,Condemned/Dead End Property,2020-09-03,Fail,2,0173J00186000000,Active,40.4663603461,-79.8971474642,Lincoln-Lemington-Belmar,9,12
80012,0173J00186000000,"1258 LINCOLN AVE, Pittsburgh, 15206",15206,PORTER WARDELL & JUANITA,Condemned/Dead End Property,2023-07-19,,,0173J00186000000,Active,40.4663603461,-79.8971474642,Lincoln-Lemington-Belmar,9,12
80013,0014E00251000000,"621 FREELAND ST, Pittsburgh, 15210",15210,KURTOLLI BAKI,Condemned/Dead End Property,2020-08-28,Fail,2,0014E00251000000,Active,40.4192408834,-79.9964157443,Allentown,3,18
80014,0175D00178000000,"7907 INGLENOOK PL, Pittsburgh, 15208",15221,GADSDEN RONALD,Condemned/Dead End Property,2020-09-01,Fail,2,0175D00178000000,Active,40.4514275051,-79.8854591844,Homewood South,9,13
80015,0014R00059000000,"138 ZARA ST, Pittsburgh, 15210",15210,MATTOLA BARBARA A,Condemned/Dead End Property,2020-09-10,Fail,2,0014R00059000000,Active,40.4156659232,-79.9899965067,Knoxville,3,30
80016,0014R00059000000,"138 ZARA ST, Pittsburgh, 15210",15210,MATTOLA BARBARA A,Condemned/Dead End Property,2023-11-06,Pass,0,0014R00059000000,Active,40.4156659232,-79.9899965067,Knoxville,3,30
80017,0033A00260000000,"417 ARABELLA ST, Pittsburgh, 15210",15210,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-11-16,Pass,0,0033A00260000000,Active,40.4128927529,-79.9961107185,Knoxville,3,30
80018,0054J00282000000,"406 ALGER ST, Pittsburgh, PA 15207",15207,HWB HOMES LLC,Condemned/Dead End Property,2026-03-27,Fail,3,0054J00282000000,Active,40.4266173877,-79.9463215349,Greenfield,5,15
80019,0042G00074000000,"3241 STAFFORD ST, Pittsburgh, 15204",15204,CORRELL MARTIN,Condemned/Dead End Property,2020-09-09,Fail,2,0042G00074000000,Active,40.4596656546,-80.0546029359,Sheraden,2,20
80020,0054P00082000000,"4117 LYDIA ST, Pittsburgh, 15207",15207,HUNTER PAUL & KATELYN (W),Condemned/Dead End Property,2020-10-20,Pass,0,0054P00082000000,Active,40.4237722566,-79.9416575127,Greenfield,5,15
80021,0083B00378000000,"810 PORTLAND ST, Pittsburgh, 15206",15206,CHESTNUT PLAZA INCORPORATED,Condemned/Dead End Property,2022-07-06,Pass,0,0083B00378000000,Active,40.4718555826,-79.9253242195,Highland Park,7,11
80022,0033B00274000000,"223 MARLAND ST, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2025-02-24,Pass,0,0033B00274000000,Active,40.4121962116,-79.9916146974,Knoxville,3,30
80023,0029H00089000000,"3219 PARKVIEW AVE, Pittsburgh, 15213",15213,PANNELL VERNA JEAN,Condemned/Dead End Property,2020-10-02,Pass,0,0029H00089000000,Active,40.429998673,-79.9534787192,South Oakland,3,4
80024,0027B00285000000,"758 CHEROKEE ST, Pittsburgh, PA 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-04,Fail,2,0027B00285000000,Active,40.4514307265,-79.9613050617,Upper Hill,6,5
80025,0027B00285000000,"758 CHEROKEE ST, Pittsburgh, PA 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2021-09-21,Pass,0,0027B00285000000,Active,40.4514307265,-79.9613050617,Upper Hill,6,5
80026,0014P00109000000,"221 ROCHELLE ST, Pittsburgh, 15210",15210,BROWN JOAN,Condemned/Dead End Property,2024-03-20,Pass,0,0014P00109000000,Active,40.4152919488,-79.9916718158,Knoxville,3,30
80027,0033G00198000000,"100 MOORE AVE #5, Pittsburgh, PA 15210",15210,ALICE STREET INVESTMENTS LLC,Condemned/Dead End Property,2023-06-13,Fail,1,0033G00198000000,Active,40.4113158879,-79.9901758312,Knoxville,3,30
80028,0124M00042000000,No primary address specified,15206,BROWN HELEN,Condemned/Dead End Property,2024-10-28,Pass,0,0124M00042000000,Active,40.4654096571,-79.902447244,Lincoln-Lemington-Belmar,9,12
80029,0027A00151000000,"3021 VANCROFT ST, Pittsburgh, 15219",15219,BENKOVSKI NESINKA & ZELJKO,Condemned/Dead End Property,2020-08-12,Fail,2,0027A00151000000,Active,40.4505990314,-79.9643803492,Upper Hill,6,5
80030,0026N00064000000,No primary address specified,15219,SUMLIN NELLIE M,Condemned/Dead End Property,2020-10-02,Pass,0,0026N00064000000,Active,40.4529442361,-79.9644166124,Upper Hill,6,5
80031,0033B00036000000,"104 GRIMES AVE, Pittsburgh, 15210",15210,STEELE CRAIG,Condemned/Dead End Property,2020-09-01,Fail,2,0033B00036000000,Active,40.4138377264,-79.9926947768,Knoxville,3,30
80032,0055B00201000000,"4307 1/2 STANLEY ST, Pittsburgh, 15207",15207,GENTILLE MICHAEL P,Condemned/Dead End Property,2023-01-23,Pass,0,0055B00201000000,Active,40.4211626181,-79.9431160755,Greenfield,5,15
80033,0047C00236000000,"47 SCHUBERT ST, Pittsburgh, 15212",15212,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-09,Fail,2,0047C00236000000,Active,40.471100081,-79.9884101751,Spring Garden,1,26
80034,0013G00364000000,"2708 BERG ST, Pittsburgh, 15203",15203,QUALLICH JOHN M,Condemned/Dead End Property,2021-03-10,Fail,1,0013G00364000000,Active,40.4192104936,-79.9703579602,South Side Slopes,3,16
80035,0013G00364000000,"2708 BERG ST, Pittsburgh, 15203",15203,QUALLICH JOHN M,Condemned/Dead End Property,2021-08-31,,,0013G00364000000,Active,40.4192104936,-79.9703579602,South Side Slopes,3,16
80036,0013G00364000000,"2708 BERG ST, Pittsburgh, 15203",15203,QUALLICH JOHN M,Condemned/Dead End Property,2026-03-02,Fail,1,0013G00364000000,Active,40.4192104936,-79.9703579602,South Side Slopes,3,16
80037,0046J00015000000,No primary address specified,15214,WAILAND WALTER JULIUS,Condemned/Dead End Property,2025-06-30,Pass,0,0046J00015000000,Active,40.4671667588,-80.0152524962,Perry South,6,26
80038,0032E00110000000,"500 WALDE ST, Pittsburgh, 15210",15210,HOSPODAR SEAN,Condemned/Dead End Property,2023-04-06,Pass,0,0032E00110000000,Active,40.4104041101,-79.9794040166,Mt. Oliver,3,16
80039,0019C00053000000,"811 FURLEY ST, Pittsburgh, 15220",15220,DIVILLY SARAH,Condemned/Dead End Property,2022-08-05,Pass,0,0019C00053000000,Active,40.4428030244,-80.039054457,Elliott,2,20
80040,0019C00053000000,"811 FURLEY ST, Pittsburgh, 15220",15220,DIVILLY SARAH,Condemned/Dead End Property,2025-09-30,Fail,2,0019C00053000000,Active,40.4428030244,-80.039054457,Elliott,2,20
80041,0033K00139000000,"245 REIFERT ST, Pittsburgh, 15210",15210,OLUTOLA STEPHEN,Condemned/Dead End Property,2020-08-06,Fail,2,0033K00139000000,Active,40.4085454469,-79.9937218007,Knoxville,3,30
80042,0033K00139000000,"245 REIFERT ST, Pittsburgh, 15210",15210,OLUTOLA STEPHEN,Condemned/Dead End Property,2023-12-08,,,0033K00139000000,Active,40.4085454469,-79.9937218007,Knoxville,3,30
80043,0013R00081000000,"221 ROTHMAN ST, Pittsburgh, 15210",15210,WESTMORR LLC,Condemned/Dead End Property,2020-09-09,Fail,1,0013R00081000000,Active,40.4153236209,-79.9725291457,Arlington,3,16
80044,0042S00234000000,"2772 ZEPHYR AVE, Pittsburgh, 15204",15204,"",Condemned/Dead End Property,2020-09-10,Fail,1,0042S00234000000,Active,40.4544032938,-80.0513569669,Sheraden,2,20
80045,0033F00274000000,No primary address specified,15210,ETZEL RAYMOND C & ROBERT W ETZEL,Condemned/Dead End Property,2020-11-16,Pass,0,0033F00274000000,Active,40.409318728,-79.9948346128,Knoxville,3,30
80046,0013A00144000000,No primary address specified,15203,REICH JOHN G,Condemned/Dead End Property,2023-11-07,Pass,0,0013A00144000000,Active,40.4216684984,-79.9810724832,South Side Slopes,3,17
80047,0042M00228000000,No primary address specified,15204,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-11-23,Pass,0,0042M00228000000,Active,40.456983291,-80.0515338335,Sheraden,2,20
80048,0042M00228000000,No primary address specified,15204,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-12-09,,,0042M00228000000,Active,40.456983291,-80.0515338335,Sheraden,2,20
80049,0010D00139000000,No primary address specified,15219,CHARLES GLORIA D,Condemned/Dead End Property,2021-02-18,Pass,0,0010D00139000000,Active,40.4518125181,-79.9681344683,Middle Hill,6,5
80050,0056N00061000A00,"5152 CHAPLAIN Way, Pittsburgh, PA 15207",15207,HARPP LLC,Condemned/Dead End Property,2025-08-06,Fail,2,0056N00061000A00,Active,40.4054228071,-79.9457671011,Hazelwood,5,15
80051,0012J00121000000,"1711 SARAH ST, Pittsburgh, 15203",15203,"",Condemned/Dead End Property,2025-11-25,Fail,1,0012J00121000000,Active,40.428079441,-79.9816398274,South Side Flats,3,17
80052,0046N00152000000,"2144 HOLYOKE ST, Pittsburgh, 15214",15214,WASSON LORETTA A,Condemned/Dead End Property,2025-07-16,Fail,2,0046N00152000000,Active,40.4641101025,-80.0138665926,Perry South,6,25
80053,0046N00152000000,"2144 HOLYOKE ST, Pittsburgh, 15214",15214,WASSON LORETTA A,Condemned/Dead End Property,2026-01-28,Pass,0,0046N00152000000,Active,40.4641101025,-80.0138665926,Perry South,6,25
80054,0014L00101000000,No primary address specified,15210,BECKER KELLY LEA,Condemned/Dead End Property,2020-11-04,Pass,0,0014L00101000000,Active,40.4175818134,-79.9890704429,Knoxville,3,30
80055,0049M00319000000,"4443 HOWLEY ST, Pittsburgh, 15224",15224,"",Condemned/Dead End Property,2025-03-31,Fail,1,0049M00319000000,Active,40.4650710548,-79.9517125092,Bloomfield,7,9
80056,0014L00148000000,"130 JUCUNDA ST, Pittsburgh, 15210",15210,RIVAS KATHERINE,Condemned/Dead End Property,2020-09-02,Fail,2,0014L00148000000,Active,40.4171682738,-79.9892848327,Knoxville,3,30
80057,0027B00124000000,"3204 CAMP ST, Pittsburgh, 15219",15219,BLACK OAK PROPERTY GROUP LLC,Condemned/Dead End Property,2024-05-14,Fail,1,0027B00124000000,Active,40.4516047525,-79.9588979947,Upper Hill,6,5
80058,0011K00159000000,"2030 FORBES AVE, Pittsburgh, 15219",15219,SJ GROUP,Condemned/Dead End Property,2025-05-09,Fail,2,0011K00159000000,Active,40.4370406839,-79.9765148144,Bluff,6,1
80059,0046A00186000000,"231 LURAY ST, Pittsburgh, 15214",15214,JOHNSON EVERNE,Condemned/Dead End Property,2023-06-13,,,0046A00186000000,Active,40.4715015636,-80.0143101931,Perry South,6,26
80060,0046A00186000000,"231 LURAY ST, Pittsburgh, 15214",15214,JOHNSON EVERNE,Condemned/Dead End Property,2023-08-02,Fail,2,0046A00186000000,Active,40.4715015636,-80.0143101931,Perry South,6,26
80061,0114S00184000000,No primary address specified,15212,MAKOSKI RANDOLPH S & FRANCES I PEART,Condemned/Dead End Property,2022-09-16,Pass,0,0114S00184000000,Active,40.4838819969,-80.0333979412,Brighton Heights,1,27
80062,0174H00225000000,No primary address specified,15221,LIPSCOMB ANNIE,Condemned/Dead End Property,2020-10-16,Pass,0,0174H00225000000,Active,40.4591032953,-79.8845564649,Homewood North,9,13
80063,0003S00101000000,"106 BROSVILLE ST, Pittsburgh, 15203",15203,"",Condemned/Dead End Property,2020-08-25,Fail,2,0003S00101000000,Active,40.424689223,-79.9861504084,South Side Slopes,3,17
80064,0010K00052000000,"2162 WYLIE AVE, Pittsburgh, 15219",15219,WILLIAMS HARRY & CLAUDETTE (W),Condemned/Dead End Property,2020-11-18,Fail,3,0010K00052000000,Active,40.4456008522,-79.9770909368,Middle Hill,6,5
80065,0010K00052000000,"2162 WYLIE AVE, Pittsburgh, 15219",15219,WILLIAMS HARRY & CLAUDETTE (W),Condemned/Dead End Property,2020-12-03,Pass,0,0010K00052000000,Active,40.4456008522,-79.9770909368,Middle Hill,6,5
80066,0023E00366000000,"1720 BRIGHTON RD, Pittsburgh, 15212",15212,BURKE BRUCE A,Condemned/Dead End Property,2020-08-25,Fail,3,0023E00366000000,Active,40.4590463903,-80.0159888117,Central Northside,6,25
80067,0023E00366000000,"1720 BRIGHTON RD, Pittsburgh, 15212",15212,BURKE BRUCE A,Condemned/Dead End Property,2025-03-04,Pass,0,0023E00366000000,Active,40.4590463903,-80.0159888117,Central Northside,6,25
80068,0077N00106000000,No primary address specified,15214,CITY OF PITTSBURGH,Condemned/Dead End Property,2023-06-14,Pass,0,0077N00106000000,Active,40.4739547032,-80.0124537011,Perry South,6,26
80069,0033A00243000000,"431 PARKLOW ST, Pittsburgh, 15210",15210,KHAN RAFEEK,Condemned/Dead End Property,2023-04-06,Fail,1,0033A00243000000,Active,40.4132288736,-79.996490043,Knoxville,3,30
80070,0045N00318000000,"2406 CALIFORNIA AVE, Pittsburgh, 15212",15212,THREE RIVERS PROPERTY DEVELOPMENTGROUP,Condemned/Dead End Property,2024-02-14,Fail,1,0045N00318000000,Active,40.4641293953,-80.0318933348,Marshall-Shadeland,6,27
80071,0045N00318000000,"2406 CALIFORNIA AVE, Pittsburgh, 15212",15212,THREE RIVERS PROPERTY DEVELOPMENTGROUP,Condemned/Dead End Property,2025-03-11,Pass,0,0045N00318000000,Active,40.4641293953,-80.0318933348,Marshall-Shadeland,6,27
80072,0026N00067000000,No primary address specified,15219,WASHINGTON MICHAEL,Condemned/Dead End Property,2020-10-16,Pass,0,0026N00067000000,Active,40.4530757458,-79.9642200062,Upper Hill,6,5
80073,0010D00166000B00,"2713 WEBSTER AVE, Pittsburgh, 15219",15219,MCCRAY MARTIN & KATHRYN (W),Condemned/Dead End Property,2020-07-28,Fail,2,0010D00166000B00,Active,40.4511034588,-79.9694507205,Bedford Dwellings,6,5
80074,0010D00166000B00,"2713 WEBSTER AVE, Pittsburgh, 15219",15219,MCCRAY MARTIN & KATHRYN (W),Condemned/Dead End Property,2026-01-20,Fail,1,0010D00166000B00,Active,40.4511034588,-79.9694507205,Bedford Dwellings,6,5
80075,0014N00034000000,No primary address specified,15210,SAVIOR BOOKER T & DORIS L (W),Condemned/Dead End Property,2023-11-21,Pass,0,0014N00034000000,Active,40.4145198711,-79.9991157157,Beltzhoover,3,18
80076,0022E00280000000,"1438 ADAMS ST, Pittsburgh, 15233",15233,WILSON THELMA LOUISE,Condemned/Dead End Property,2023-10-11,Pass,0,0022E00280000000,Active,40.4585038206,-80.0293053115,Manchester,6,21
80077,0022E00280000000,"1438 ADAMS ST, Pittsburgh, 15233",15233,WILSON THELMA LOUISE,Condemned/Dead End Property,2023-10-11,Fail,2,0022E00280000000,Active,40.4585038206,-80.0293053115,Manchester,6,21
80078,0029S00048000000,No primary address specified,15207,RYAN JUNE,Condemned/Dead End Property,2024-05-30,Pass,0,0029S00048000000,Active,40.4258294572,-79.9501481628,Greenfield,5,15
80079,0023H00341000000,No primary address specified,15212,CRIVELLA JOSEPH E,Condemned/Dead End Property,2021-03-02,Pass,0,0023H00341000000,Active,40.4597031543,-80.0012338789,Fineview,1,25
80080,0056G00022000000,"324 FLOWERS AVE, Pittsburgh, 15207",15207,WARREN EUNICE & VALECIA D WARREN,Condemned/Dead End Property,2025-01-24,,,0056G00022000000,Active,40.4111738087,-79.9396506924,Hazelwood,5,15
80081,0044D00151000000,No primary address specified,15212,CITY OF PITTSBURGH,Condemned/Dead End Property,2022-11-28,Pass,0,0044D00151000000,Active,40.4710462565,-80.0329302139,Marshall-Shadeland,6,27
80082,0027A00309000000,"710 ANAHEIM ST, Pittsburgh, 15219",15219,"",Condemned/Dead End Property,2020-08-04,Fail,1,0027A00309000000,Active,40.4524349029,-79.9628159038,Upper Hill,6,5
80083,0027A00309000000,"710 ANAHEIM ST, Pittsburgh, 15219",15219,"",Condemned/Dead End Property,2024-04-26,Pass,0,0027A00309000000,Active,40.4524349029,-79.9628159038,Upper Hill,6,5
80084,0088C00035000000,"6560 ROSEMOOR ST, Pittsburgh, 15217",15217,DOW JOHN T & DONNA B (W),Condemned/Dead End Property,2024-07-25,Fail,1,0088C00035000000,Active,40.4224304672,-79.9216884937,Squirrel Hill South,5,14
80085,0026D00077000000,"452 TAYLOR ST, Pittsburgh, 15224",15224,THORNTON THOMAS & TAMMY COLICCHIO,Condemned/Dead End Property,2025-01-06,Fail,2,0026D00077000000,Active,40.4601685592,-79.952988864,Bloomfield,7,8
80086,0022L00153000000,"1121 N FRANKLIN ST, Pittsburgh, 15233",15233,MANCHESTER ADADEMIC CARTER SCHOOL,Condemned/Dead End Property,2020-07-31,Fail,1,0022L00153000000,Active,40.4564050985,-80.0227007928,Manchester,6,21
80087,0174E00251000000,"7132 IDLEWILD ST, Pittsburgh, 15208",15208,"",Condemned/Dead End Property,2020-07-14,Fail,2,0174E00251000000,Active,40.4582007074,-79.8970668053,Homewood North,9,13
80088,0174E00251000000,"7132 IDLEWILD ST, Pittsburgh, 15208",15208,"",Condemned/Dead End Property,2026-02-18,Pass,0,0174E00251000000,Active,40.4582007074,-79.8970668053,Homewood North,9,13
80089,0071K00199000000,"1569 SUMMERDALE ST, Pittsburgh, 15204",15204,HESS JUDITH,Condemned/Dead End Property,2024-09-17,Pass,0,0071K00199000000,Active,40.4561338718,-80.0758166651,Windgap,2,28
80090,0035D00116000A00,"1504 ORANGEWOOD AVE, Pittsburgh, 15216",15216,"",Condemned/Dead End Property,2024-03-27,Pass,0,0035D00116000A00,Active,40.4119916641,-80.0186347961,Beechview,4,19
80091,0023S00309000000,"806 JAMES ST, Pittsburgh, 15212",15212,WOODFORD FARMS BUILDING & DESIGN LLC,Condemned/Dead End Property,2025-02-11,Fail,2,0023S00309000000,Active,40.4545967569,-80.0007262963,East Allegheny,1,23
80092,0174F00169000000,"7300 MONTICELLO ST, Pittsburgh, 15208",15208,PARKER MALVIN,Condemned/Dead End Property,2023-03-23,Fail,1,0174F00169000000,Active,40.4588179882,-79.8932610626,Homewood North,9,13
80093,0076K00313000000,"3229 WARDWELL ST, Pittsburgh, 15212",15212,YOUNG PAUL L JR & PATSY S (W),Condemned/Dead End Property,2020-09-10,Fail,2,0076K00313000000,Active,40.4765364023,-80.0273774416,Marshall-Shadeland,1,27
80094,0076K00313000000,"3229 WARDWELL ST, Pittsburgh, 15212",15212,YOUNG PAUL L JR & PATSY S (W),Condemned/Dead End Property,2022-12-20,Pass,0,0076K00313000000,Active,40.4765364023,-80.0273774416,Marshall-Shadeland,1,27
80095,0071H00167000000,"1125 OETTING ST, Pittsburgh, 15204",15204,"",Condemned/Dead End Property,2020-12-09,Pass,0,0071H00167000000,Active,40.4590401297,-80.0669176619,Sheraden,2,20
80096,0124L00217000000,"6555 ROWAN ST, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2025-03-07,Fail,2,0124L00217000000,Active,40.4659330854,-79.9050514453,Lincoln-Lemington-Belmar,9,12
80097,0021J00020000000,"2762 STAFFORD ST, Pittsburgh, 15204",15204,JULIAN MARK A,Condemned/Dead End Property,2020-09-09,Fail,1,0021J00020000000,Active,40.4559390028,-80.0495190971,Sheraden,2,20
80098,0010F00107000000,"2348 BEDFORD AVE, Pittsburgh, 15219",15219,"",Condemned/Dead End Property,2020-07-14,Fail,3,0010F00107000000,Active,40.4494947496,-79.9749037318,Middle Hill,6,5
